id_biblioteca,nombre_biblioteca,id_depto,año_fundacion,dominio_email
824,Bib.Pop. Coronel J. M. Olascoaga,58042,1980.0,yahoo
3260,Bib.Pop. Barrio Uriburu,58042,1980.0,
3091,Bib.Pop. Cuenca del Curi Leuvu,58042,1980.0,
4208,Bib.Pop. Martín Torres,58042,1980.0,
3175,Bib.Pop. Calquin Mapu,58028,1980.0,
3840,Bib.Pop. Jorge Fonseca,58035,1999.0,
2747,Bib.Pop. Carlos H. Rodríguez,58035,1958.0,gmail
3092,Bib.Pop. Buta Ruca,58035,1987.0,yahoo
3295,Bib.Pop. María E. Tejada de Lastra,58035,1994.0,
3354,Bib.Pop. Kimn,58035,1994.0,
3536,Bib.Pop. María Eva Duarte,58035,1996.0,
3642,Bib.Pop. Ceferino Contreras,58035,1997.0,
1342,Bib.Pop. Juan Bautista Alberdi,58035,1928.0,gmail
3100,Bib.Pop. Ruca Limay,58035,1989.0,yahoo
3102,Bib.Pop. Segundo Vazquez,58035,1994.0,
3103,Bib.Pop. Julio Cortázar,58035,1980.0,yahoo
3104,Bib.Pop. Suyai Mapu,58035,1980.0,yahoo
3130,Bib.Pop. Darío Millain,58035,1980.0,gmail
3134,Bib.Pop. Amaranto Suarez,58035,1980.0,
3137,Bib.Pop. Eliel Aragon,58035,1990.0,gmail
3145,Bib.Pop. Gob. Angel Edelman,58035,1980.0,yahoo
3146,Bib.Pop. Homero Manzi,58035,1980.0,
3220,Bib.Pop. Kique Sánchez Vera,58035,1993.0,gmail
3222,Bib.Pop. Hugo M. Berbel,58035,1993.0,gmail
3319,Bib.Pop. Escritores Neuquinos,58035,1994.0,gmail
3332,Bib.Pop. Enrique Rocca,58035,1993.0,
3381,Bib.Pop. Irma Cuña,58035,1980.0,yahoo
3646,Bib.Pop. Gran Neuquén,58035,1997.0,hotmail
4032,Bib.Pop. Rodolfo Walsh,58035,1980.0,
4052,Bib. Pop. Monseñor Jaime de Nevares,58035,2002.0,yahoo
4113,Bib.Pop. Libertador General José de San Martín,58035,2001.0,hotmail
4123,Bib.Pop. Luis Topo Oliva Asociación Civil,58035,2002.0,
4152,Bib. Pop. Pehuen - Barrio Alta Barda,58035,1980.0,
4162,Bib.Pop. Huilliches,58035,2004.0,gmail
4237,Bib. Pop. Salomón,58035,2003.0,hotmail
4269,Bib.Pop. Abuela Bertogna de Barrio Nuevo,58035,2003.0,
4296,Bib.Pop. Espacio de Libertad,58035,1980.0,yahoo
3131,Bib.Pop. Hueupines,58035,1987.0,
3143,Bib.Pop.Mun. Asoc.A. Bca.J. Benigar,58035,1980.0,hotmail
3168,Bib.Pop. Valentín Sayhueque,58035,1980.0,hotmail
3099,Bib.Pop. Malvinas argentinas,58035,1980.0,hotmail
3160,Bib.Pop. D.F.Sarmiento,58035,1980.0,
3161,Bib.Pop. América,58035,1980.0,
3919,Bib.Pop. Carmen Mellado,58035,1993.0,gmail
4254,Bib.Pop. 15 de junio,58035,2002.0,hotmail
3023,Bib.Pop. de Front. Dr. G Alvarez,58049,1983.0,yahoo
826,Bib.Pop. 9 de Julio,58056,1917.0,smandes
3106,Bib.Pop. 4 de Febrero,58056,1987.0,
3764,Bib.Pop. Ruca Trabun,58056,1980.0,
4273,BIb. Pop. La Cascada,58056,2006.0,
3090,Bib.Pop. Loncopue,58063,1981.0,
3169,Bib.Pop. Osvaldo Bayer,58070,1991.0,
3087,Bib.Pop. Mariano Moreno,58077,1980.0,
3581,Bib.Pop. La corona,58077,1985.0,
3097,Bib.Pop. Cerro Los Quiques,58077,1980.0,yahoo
3129,Bib.Pop. Chochoy Mallin,58084,1980.0,
2142,Bib.Pop. Bernardino Rivadavia,58084,1942.0,hotmail
4305,Bib.Pop. José Fernández,58091,2005.0,hotmail
3807,Bib.Pop.Mun. Don Elias Sapag,58091,1980.0,
4229,Bib. Pop. Pedro Néstor Jaramillo,58098,2000.0,
3095,Bib.Pop. Palighuen,58105,1985.0,
827,Bib.Pop. Elordi,58112,1916.0,
3833,Bib.Pop. La Libroteca,58112,1998.0,
1522,Bib.Pop. Bernardino Rivadavia,62091,1931.0,yahoo
3619,Bib.Pop. Presbítero Raúl Entraigas,62091,1980.0,
4332,Bib. Pop. Próspero Entraigas,62007,1990.0,
4130,Bib.Pop.Pub.Mun. J. B. Campastro,62007,1980.0,
830,Bib.Pop. Bartolomé Mitre,62007,1906.0,yahoo
3150,Bib.Pop. Del niño,62007,1990.0,hotmail
4235,Bib. Pop. Pablo Neruda,62007,2004.0,live
3147,Bib.Pop. Pedro Garro Vidal,62014,1980.0,yahoo
832,Bib.Pop. Nicolás Avellaneda,62014,1918.0,yahoo
3206,Bib.Pop. Coronel Belisle,62014,1980.0,
967,Bib.Pop. El arte es realidad,62014,1980.0,yahoo
3068,Bib.Pop. Dr. Victor Molina,62014,1985.0,hotmail
2128,Bib.Pop. Pablo A. Pizzurno,62014,1942.0,gmail
1701,Bib.Pop. D.F.Sarmiento,62021,1932.0,elbolson
3224,Bib.Pop. Dr. Venzano,62021,1980.0,
1303,Asoc.Bib. Asoc. Bca. Sarmiento,62021,1928.0,bibliotecasarmiento
3326,Bib.Pop. Aime Paine,62021,1990.0,
3601,Bib.Pop. Francisco Lera,62021,1997.0,
3964,Bib.Pop. Dr. Francisco Pascasio Moreno,62021,1986.0,yahoo
4023,Bib. Pop. Ruca Quimn,62021,1999.0,bariloche
4181,Bib. Pop. Jorge Luis Borges,62021,1980.0,hotmail
4373,Bib.Pop. Carilafquen,62021,2007.0,gmail
829,Bib.Pop. Gral. Conesa,62028,1905.0,gmail
4201,Bib. Pop. Quimun,62035,1980.0,
3967,Bib.Pop. Las Tunas,62035,1980.0,
2906,Bib.Pop. Naciones americanas,62042,1970.0,
3081,Bib.Pop. El hogar del lector,62042,1980.0,
3151,Bib.Pop. Felisa P. de Porcel,62042,1970.0,
2603,Bib.Pop. Carlos Guido Spano,62042,1932.0,hotmail
3903,Bib.Pop. Mundo feliz,62042,1997.0,yahoo
1695,Bib.Pop. Bernardino Rivadavia,62042,1932.0,
3195,Bib.Pop. Presbítero R. Entraigas,62042,1984.0,hotmail
3735,Bib. Pop. Escritores Patagónicos,62042,1980.0,gmail
4087,Bib.Pop. Fernando Jara,62042,2000.0,
3634,Bib.Pop. Isabel Cordero de Durán,62042,1980.0,yahoo
2922,Bib.Pop. Amigos del libro,62042,1974.0,hotmail
2114,Bib.Pop. Julio A. Roca,62042,1936.0,gmail
3082,Bib.Pop. Crecer,62042,1980.0,hotmail
3361,Bib.Pop. Ruca Quilcatuve,62042,1980.0,
3362,Bib.Pop. Los niños primeros,62042,1980.0,gmail
3415,Bib.Pop. Ruca Hueney,62042,1980.0,
3466,Bib.Pop. Raihuen,62042,1980.0,
3600,Bib.Pop. Amancay,62042,1980.0,yahoo
3831,Bib.Pop. El sembrador - J. Sabino Rojas,62042,1999.0,
4149,Bib. Pop. Lucía Epullan,62042,1980.0,yahoo
4153,Bib. Pop. La Rivera,62042,1980.0,yahoo
3105,Bib.Pop. Quintun,62042,1987.0,
4261,Bib.Pop. Julio Cortázar,62042,2004.0,hotmail
3107,Bib.Pop. Dr. José Velasco,62042,1965.0,
3388,Bib.Pop. Casa de Amigos,62042,1994.0,
3141,Bib.Pop. Alborada Mapuche,62042,1980.0,
1885,Bib.Pop. Mariano Moreno,62042,1935.0,
2891,Bib.Pop. Ricardo Rojas,62042,1971.0,HOTMAIL
4335,Bib. Pop. Malvinas Argentinas,62042,1997.0,
4148,Asoc.Bib.Pop. Ñorquinco,62056,1980.0,gmail
3599,Bib.Pop. Puchincheff,62056,1980.0,
1464,Bib.Pop. D.F.Sarmiento,62063,1930.0,
3941,Bib.Pop. Mariano Giménez,62070,1980.0,yahoo
3084,Bib.Pop. Comandante L. Piedrabuena,62077,1984.0,
4374,Bib. Pop. Puerto del Este,62077,2006.0,outlook
2926,Bib.Pop. Munic. Cincuentenario,62077,1955.0,yahoo
2968,Bib.Pop. Manuel R. Novillo,62077,1978.0,yahoo
3930,Bib.Pop.Asoc.Cult. Dina Huapi,62070,1996.0,gmail
3083,Bib.Pop. Ceferino Namuncura,62084,1960.0,yahoo
3996,Bib.Pop. Apolinario Saravia,66007,1999.0,
3121,Bib. Pop. Manuel J. Castilla de El Quebrachal,66007,1987.0,
3372,Bib.Pop. Padre José Lally,66007,1992.0,
4131,Bib.Pop. General Manuel Belgrano,66007,1980.0,
3940,Bib.Pop. Ntra.Sra.del Valle-Educ.Cult.y Soc.,66007,1980.0,
3758,Bib.Pop. Cafayateña,66021,1980.0,
4385,Bib. Pop. Gral. Lamadrid,66084,2022.0,gmail
3914,Bib.Pop. Wiñay Huasi,66084,1980.0,
4112,Bib.Pop. Los hermanos Luna,66028,2002.0,
3125,Bib.Pop. Juan Carlos Davalos,66028,1964.0,hotmail
3126,Bib.Pop. Campo Caseros,66028,1947.0,
3474,Bib.Pop. Macacha Güemes,66028,1979.0,hotmail
3605,Bib.Pop. Jaime Davalos,66028,1980.0,
3651,Bib. Pop. Presbítero P. F. Acuña,66028,1994.0,hotmail
3677,Bib. Pop. Antonio Nella Castro,66028,1996.0,
3704,Bib.Pop. Dr. Miguel Ragone,66028,1980.0,
3708,Bib.Pop. Dr. Mariano Boedo,66028,1995.0,
3734,Bib.Pop. San Martín de Porres,66028,1997.0,hotmail
3746,Bib.Pop. Jorge Luis Borges,66028,1996.0,
3781,Bib.Pop. María Ester Gauna,66028,1980.0,hotmail
3808,Bib.Pop. San Francisco Solano,66028,1980.0,hotmail
3822,Bib.Pop. D.F.Sarmiento,66028,1997.0,hotmail
3838,Bib.Pop. Profesora Nora Godoy,66028,1999.0,hotmail
3868,Bib.Pop. Carlos Hugo Aparicio,66028,1999.0,hotmail
3942,Bib.Pop. Pablo Neruda,66028,1996.0,
3953,Bib.Pop. Prof. Miguel Angel Cáseres,66028,1999.0,
3973,Bib.Pop. Barrio Palermo I,66028,1994.0,
3991,Bib.Pop. Latinoamerica,66028,1980.0,
4092,Bib.Pop. Lola Mora,66028,2003.0,
4108,Bib.Pop. Dr. Gustavo Cuchi Leguizamón,66028,2004.0,
4168,Bib.Pop. Cabo 1º Roberto F. Vidaurre,66028,1980.0,
4317,Bib. Pop. Marie Madeleine,66028,2008.0,gmail
4342,Bib.Pop. Rosa Parks,66028,2012.0,hotmail
4375,Bib.Pop. Casimiro Cobos,66028,1998.0,
3791,Bib.Pop. Tata Sarapura,66028,1997.0,
3938,Bib.Pop. José Hernandez,66035,1999.0,yahoo
752,Bib.Pop. Francisco Alsina,66035,1910.0,
2574,Bib.Pop. Bernardino Rivadavia,66049,1944.0,
3610,Nueva Bib. Pop. José Hernández,66049,1963.0,yahoo
1366,Bib.Pop. D.F.Sarmiento,66049,1928.0,gmail
3759,Bib.Pop. José Hernández,66056,1998.0,hotmail
1828,Bib.Pop.Mun. Juan Bautista Alberdi,66056,1934.0,
1825,Bib.Pop. Juan Bautista Alberdi,66056,1933.0,
4109,Bib.Pop. Amparo F. de Maidana,66056,1980.0,yahoo
4062,Bib.Pop. Roberto Romero,66077,1980.0,
4083,Asoc.y Bib.Pop. El molino,66077,2002.0,yahoo
3373,Bib.Pop. Gob. Dn. R. Romero,66091,1994.0,
3695,Bib.Pop. José Manuel Estrada,66105,1980.0,
3286,Bib.Pop. Gral. M. M. de Güemes,66112,1980.0,yahoo
760,Bib.Pop. Marco M. de Avellaneda,66112,1916.0,
2849,Bib.Pop. José Hernández,66119,1963.0,
4056,Bib.Pop. Robustiano Manero,66126,1980.0,
3385,Bib.Pop. Jorge Luis Borges,66126,1995.0,
4048,Bib.Pop. Rosa Gareca de Moreno,66126,1980.0,
3974,Bib. Pop. Mun. Domingo Faustino Sarmiento,66126,1980.0,
4194,Bib.Pop. y Grupo Soc.Cult. Crecer,66140,1980.0,
753,Bib.Pop. D.F.Sarmiento,66140,,
3609,Bib.Pop. Ernesto Sábato,66147,1980.0,
4004,Bib.Pop. Juan Calchaqui,66154,1980.0,
4035,Bib.Pop. Maestro Manuel Mirabal,66133,2001.0,hotmail
3965,Bib.Pop. María Julia Escalera de Cazón,66056,1980.0,
3745,Bib.Pop. Santa Victoria,66161,1980.0,gmail
3519,Bib.Pop. Pedro Guerrero,70063,1980.0,
3065,Bib.Pop. Emilio García y Negrete,70007,1985.0,
3686,Bib.Pop. Consejal D.F.Gallardo,70021,1971.0,
4364,BIb.Pop. Pio Cristino Gallardo,70021,2012.0,
3733,Bib.Pop. Marina Vilte,70028,1980.0,hotmail
700,Bib.Pop. Bartolomé Mitre,70028,1910.0,
704,Bib.Pop. Sociedad Franklin,70028,,
1510,Bib.Pop. José Chirapozu,70028,1918.0,
1887,Bib.Pop. Juan Bautista Alberdi,70028,1935.0,
2242,Bib.Pop. Camilo Rojo,70028,1944.0,yahoo
3213,Bib.Pop. Américas,70028,1956.0,yahoo
3294,Bib.Pop. José I. de la Roza,70028,1994.0,
3311,Bib.Pop. Emilio Moya Gil,70028,1980.0,hotmail
3521,Bib.Pop. 10 de Octubre,70028,1996.0,
4094,Bib.Pop. El Eternauta,70028,1980.0,
713,Bib.Pop. Colón,70035,1918.0,
4372,Bib. Pop. Paula Albarracín de Sarmiento,70042,2018.0,
4390,Juana Azurduy,70042,2022.0,
2620,Bib.Pop. Las Flores,70049,1954.0,yahoo
11,Bib.Pop. Juan Páez Garramuno,70049,1980.0,
702,Bib.Pop. D.F.Sarmiento,70056,1908.0,
1729,Bib.Pop. Dr. Antonino Aberastain,70070,1932.0,
4064,Bib.Pop. Roberto J. Payro,70077,1991.0,
3108,Bib.Pop. Cervantes,70077,1935.0,gmail
4327,Bib. Pop. José Manuel Estrada,70077,1981.0,
3998,Bib. Pop. La sociedad de los patriotas nóveles,70077,1980.0,gmail
4093,Bib.Pop. Alfonsina Storni,70077,1980.0,gmail
4217,Bib. Pop. Sur,70077,2008.0,hotmail
4263,Bib. Pop. Barrio Victoria,70077,2009.0,
3133,Bib.Pop. Dr. Antonio Aguilar,70028,1990.0,hotmail
3693,Bib. Pop. Mariano Moreno,70077,1966.0,hotmail
2152,Bib.Pop. Juan Rómulo Fernández,70084,1940.0,hotmail
1349,Bib.Pop. Constancia y acción,70084,1929.0,
2938,Bib.Pop. Sociedad opinión de juventud,70084,1971.0,
3223,Bib.Pop. Miguel Beato Tejada,70084,1988.0,
3464,Bib.Pop. Argentina,70084,1992.0,
3490,Bib.Pop. Dr. Pablo Ramella,70084,1993.0,hotmail
4058,Bib.Pop. Rayos de luz,70084,1980.0,
4284,Bib.Pop. Ivonne Barud de Quattropani,70084,2007.0,
709,Bib.Pop. General San Martín,70091,1916.0,
4063,Bib.Pop. Padre Carlos Barbero,70091,2001.0,
3112,Bib.Pop. Presbítero J. E. Briggiler,70091,1988.0,yahoo
707,Bib.Pop. Rawson,70098,1910.0,
3637,Bib. Pop. José de San Martín,70098,1997.0,yahoo
4084,Bib.Pop. Plus Ultra,70098,1980.0,
4141,Bib. Pop. Juana Manso,70098,1980.0,
1898,Bib.Pop. D.F.Sarmiento,70105,1935.0,
3109,Bib.Pop. 1 de Febrero,70028,1987.0,hotmail
4027,Bib.Pop. Virgen del Carmen,70028,1997.0,
4279,Bib.Pop. Mario Washington Victorio,70028,2003.0,gmail
3406,Bib.Pop.Pub. La escalera,70028,1993.0,hotmail
4354,Arte y Cultura de Ullum Bib. Pop. Luis Solera,70112,2009.0,gmail
3706,Bib.Pop. Antonio Ercilio Zeballos,70119,1996.0,gmail
714,Bib. POp. Domingo Faustino Sarmiento,70119,,hotmail
3988,Bib. Pop. Legisladores Argentinos,70133,1980.0,
3398,Bib.Pop. D.F.Sarmiento,74007,1980.0,
596,Bib.Pop. Sarmiento,74007,1910.0,
599,Bib.Pop. Juan de Dios Escobar,74007,1910.0,
3268,Bib.Pop.Mun. Juan W. Gez,74014,1963.0,
611,Bib.Pop. Los Manantiales,74014,1916.0,
603,Bib.Pop. Dora Ochoa de Masramon,74028,1916.0,hotmail
3933,Bib.Pop. Pedro Rufino Díaz,74028,1980.0,
3273,Bib.Pop.Mun. Caminitos,74028,1996.0,hotmail
3425,Bib.Pop. Mariano Moreno,74028,1980.0,
3709,Bib.Pub.Pop.Mun. Pajaritos,74028,1980.0,
3357,Bib.Pop.Mun. Serranías de V. Larca,74028,1980.0,
3356,Bib.Pop. Lafinur el filósofo,74021,1980.0,
4036,Bib.Pop. Remedios de Escalada de San Martín,74021,2001.0,
3221,Bib.Pop. Cerros del Rosario,74021,1993.0,
3444,Bib.Pop. Biblioteca Popular,74021,1980.0,hotmail
3411,Bib.Pop.Mun. D.F.Sarmiento,74042,1980.0,
3412,Bib.Pop.Mun. Almafuerte,74042,1980.0,
4055,Bib.Pop. Hugo Arnaldo Fourcade,74035,1997.0,yahoo
595,Bib.Pop. D.F.Sarmiento,74035,1914.0,
601,Bib.Pop.Mun. Juan Bautista Alberdi,74035,1980.0,
987,Bib.Pop. Dr. Juan Llerena,74035,1937.0,live
1827,Bib.e Inst.Cult.Pop. Bernardino Rivadavia,74035,1934.0,gmail
3188,Bib.Pop. Antonio Esteban Agüero,74035,1980.0,yahoo
3443,Bib.Pop. Madre Cabrini,74035,1995.0,
3487,Bib.Pop.Esc. Amalia Vercelli,74035,1980.0,
3504,Bib. Pop. Barrio Obras Sanitarias,74035,1995.0,yahoo
4215,Bib. Pop. Teniente Manuel Félix Origone,74035,2007.0,gmail
3284,Bib.Pop. La casita de cuentos,74049,1980.0,hotmail
3350,Bib.Pop.José Manuel Estrada,74049,1994.0,
608,Bib.Pop. Lafinur,74049,1915.0,live
3056,Bib.Pop. Antonio Esteban Agüero,74049,1992.0,merlo_sl
3397,Bib.Pop. Lugones en Piedra Blanca,74049,1980.0,
3594,Bib.Pop. Puertas abiertas,74049,1980.0,live
4369,Bib.Pop. El Faro,74049,2017.0,gmail
3396,Bib.Pop. Héroes de Malvinas,74056,1980.0,
3216,Bib.Pop. Urbano Joaquín Nuñez,74056,1993.0,yahoo
3399,Bib.Pop. Urbano J. Nuñez,74056,1988.0,
2639,Bib.Pop.Esc. Isaac Newton,74056,1954.0,gmail
3230,Bib.Pop. Juan Pablo II,74056,1993.0,
3242,Bib.Pop. Elsa I. Bornemann,74056,1993.0,gmail
3488,Bib.Pop. Dos Venados,74056,1995.0,
4072,Bib.Pop. Jacinto Guiñazu,74056,1980.0,
4186,Bib.Pop. Jorge Luis Borges,74056,1980.0,hotmail
3430,Bib.Pop. Juan Pascual Pringles,74063,1980.0,hotmail
3358,Bib.Pop. Dr. A. Rodríguez Saa,74056,1980.0,
3323,Bib.Pop. El mirador,78014,1994.0,yahoo
3367,Bib.Pop.Mun. Mariano Moreno,78014,1980.0,
3580,Bib.Pop. Barrio 2 de abril,78014,1980.0,
3583,Bib.Pop. María deL Transito Cruz,78014,1980.0,
4046,Bib.Pop. Cañadon Seco,78014,1999.0,hotmail
3500,Bib.Pub.Mun.Pop. Aime Paine,78014,1980.0,hotmail
1426,Bib.Pop.Mun. Florentino Ameghino,78014,1927.0,
1001,Bib.Pop.Pub. Juan Hilarion Lenzi,78021,1959.0,
3142,Bib.Pop. Flora R. de Lofredo,78021,1980.0,
3261,Bib.Pop. Ush Güent,78021,1994.0,
3407,Bib.Pop. Eva Perón,78021,1994.0,
3484,Asoc.Amig.Bib.Pop.Mun. Sofia Vicic de Cepernic,78021,1980.0,riogallegos
3524,Bib.Pop. Ciudad del nombre de Jesús,78021,1994.0,
3527,Bib.Pop. A. Kunfi Quiros,78021,1996.0,yahoo
3512,Bib.Mun.Pop. Guent Aike,78021,1980.0,
4304,Bib.Pop. Mujer Pionera de El Chaltén,78028,1988.0,yahoo
3259,Bib.Pop.Esc. Amigos del saber,78035,1980.0,yahoo
3556,Bib.Pop.Esc. Libre pensamiento,78049,1996.0,
3567,Bib.Esc.Pop. Sur Argentino,78049,1996.0,
4227,Bib. Pop. Elba Irma Rosso de Bravo,82077,1980.0,
490,Bib.Pop. 9 de Julio,82077,1980.0,tostado
4361,Bib. Pop. Villa Minetti,82077,2014.0,
1789,Bib.Pop. D.F.Sarmiento,82007,1931.0,yahoo
3163,Bib.Pop. Bouquet,82007,1969.0,hotmail
2951,Bib.Pop. José Hernández,82007,1976.0,arnet
2136,Bib.Pop. D.F.Sarmiento,82007,1935.0,
1936,Bib.Pop. Bernardino Rivadavia,82007,1934.0,redcrs
1600,Bib.Pop. José Ingenieros,82007,1930.0,hotmail
1599,Bib.Pop. Bartolomé Mitre,82014,1932.0,gmail
2760,Bib.Pop. El Ateneo,82014,1953.0,gmail
411,Bib.Pop. Carlos Casado,82014,1908.0,arnet
1138,Bib.Pop. D.F.Sarmiento,82014,1917.0,
2905,Bib.Pop. Manuel Belgrano,82014,1957.0,
3007,Bib.Pop. Chabas,82014,1980.0,
2189,Bib.Pop. Manuel Belgrano,82014,1939.0,gmail
1035,Bib.Pop. D.F.Sarmiento,82014,1914.0,
2601,Bib.Pop. Domingo F. Sarmiento,82021,1953.0,hotmail
4365,Bib.Pop. Arco Iris,82021,2001.0,yahoo
3342,Bib.Pop. Presbítero A. Bonini,82021,1989.0,
472,Bib.Pop. D.F.Sarmiento,82021,1919.0,
4316,Bib.Pop. Alfonsina Storni de Colonia Bicha,82021,2013.0,hotmail
2722,Bib.Pop. Ricardo Rojas,82021,1957.0,
3513,Bib.Pop. Esmeralda,82021,1996.0,
3238,Bib.Pop. Estación Clucellas,82021,1993.0,
1408,Bib.Pop. Mariano Moreno,82021,1929.0,yahoo
4337,Bib.Pop. Héctor Miguel Reinaudi,82021,2010.0,hotmail
2997,Bib.Pop. María Juana,82021,1974.0,coopmj
2254,Bib.Pop. José Manuel Estrada,82021,1937.0,hotmail
2927,Bib.Pop. Esc. Dr. Ricardo Gutierrez,82021,1939.0,yahoo
4291,Bib.Pop. Moseñor Antonio Brasca,82021,2010.0,hotmail
2941,Bib.Pop.Esc. José Hernández,82021,1980.0,
3986,Bib. Pop. Mariano Moreno,82021,1925.0,hotmail
1654,Bib.Pop. Mariano Moreno,82021,1931.0,
1188,Bib.Pop. Juan Bautista Alberdi,82021,1998.0,
935,Bib.Pop. Rodolfo Prigioni,82021,1922.0,
1680,Bib.Pop. Belisario Roldán,82028,1932.0,yahoo
859,Bib.Pop. Bartolomé Mitre,82028,1921.0,bombal
4074,Bib.Pop. Julio Migno,82028,1998.0,
1116,Bib.Pop. Guido y Spano,82042,1925.0,
3032,Bib.Pop. Cervantes,82028,1963.0,yahoo
4045,Bib.Pop. Rincón del Medio,82028,2000.0,
475,Bib.Pop. Mariano Moreno,82028,1918.0,
424,Bib.Pop. Juan Bautista Alberdi,82028,1918.0,gmail
1399,Bib.Pop. Esteban Echeverría,82028,1929.0,
3678,Bib. Pop. Mafalda,82028,1996.0,
479,Bib.Pop. Estudio y labor S. Pastorino,82028,1917.0,yahoo
481,Bib.Pop. Bartolomé Mitre,82028,1920.0,gmail
2256,Bib.Pop. Mariano Moreno,82028,1944.0,
467,Bib.Pop. Manuel Belgrano,82028,1980.0,hotmail
468,Bib.Pop. María Perrisol,82028,,gmail
1808,Bib.Pop. Nicasio Oroño,82028,1917.0,gmail
1749,Bib.Pop. Manuel Lainez,82035,1980.0,
3957,Asoc.Bib.Pop. Domingo G. Silva,82035,2000.0,yahoo
2945,Bib. Pop.  D. F. Sarmiento,82042,1925.0,hotmail
1319,Bib.Pop. D.F.Sarmiento,82042,1928.0,
1952,Bib.Pop. Alberto Chovet,82042,1937.0,hotmail
1724,Bib.Pop. D.F.Sarmiento,82042,1932.0,
419,Bib.Pop. Nosotros,82028,1919.0,
3447,Bib. Pop. D. F. Sarmiento,82014,1963.0,gmail
3029,Bib.Pop. Mariano Moreno,82042,1975.0,gmail
2942,Bib.Pop. Leopoldo Lugones,82042,1976.0,bombal
2276,Bib.Pop. Bernardino Rivadavia,82042,1945.0,
2472,Bib. Pop. Mariano Moreno,82042,1950.0,hotmail
488,Bib.Pop. Bernardino Rivadavia,82042,1917.0,hotmail
1175,Bib.Pop. Mun. José Ingenieros,82042,1913.0,gmail
1994,Bib. Pop. Brig.Gral. E .López,82042,1938.0,
2037,"Bib.Pop.Juan B.Alberdi, C.Rec.y Cult.Unión",82042,1934.0,gmail
1472,Bib.Pop. D.F.Sarmiento,82042,1930.0,coopsancti
2339,Bib.Pop. Bernardino Rivadavia,82042,1937.0,hotmail
2182,Bib.Pop. Bernardino Rivadavia,82028,1943.0,
3426,Bib.Pop. Casa de la Cultura,82042,1992.0,
469,Bib.Pop. Florentino Ameghino,82042,1930.0,powervt
491,Bib.Pop. Juan Bautista Alberdi,82042,1915.0,
1582,Bib.Pop. D.F.Sarmiento,82042,1931.0,yahoo
1024,Bib.Pop. Manuel Lainez,82042,1924.0,
2840,Bib.Pop. Constancio C.Vigil,82042,1960.0,bepe
2642,Bib.Pop. Mariano Moreno,82049,1954.0,hotmail
3603,Bib.Esc.Pop. Laura Roldan,82049,1996.0,
4167,Bib.Pop. Julio Migno de Guadalupe Norte,82049,1980.0,hotmail
3812,Bib. Pop. Ernesto Sábato,82049,1980.0,hotmail
4360,Bib.Pop. Fortín Arenales,82049,2013.0,outlook
4154,15 de junio Biblioteca Popular,82049,1980.0,yahoo
2867,Bib.Pop. José Manuel Estrada,82049,1966.0,
426,Bib.Pop. Del Centro Soc.Cosmopolita,82049,1922.0,malabrigo
1014,Bib.Pop.Mun. Gral. Obligado,82049,1921.0,
4009,Bib.Pop. Padre Leonardo Castellani,82049,2000.0,
3664,Bib.Pop. Fray Ermete Constanzi,82049,1996.0,
2012,Bib.Pop. Mariano Moreno,82049,1980.0,hotmail
4060,Bib.Pop. Mercedes de Longhi,82049,1980.0,hotmail
3741,Bib.Pop. Padre Jorge Capello,82049,1997.0,
2208,Bib.Pop. Pablo A. Pizzurno,82056,1936.0,hotmail
2883,Bib.Pop. Alfonsina Storni,82056,1970.0,yahoo
414,Bib.Pop. Bernardino Rivadavia,82056,1920.0,gmail
1145,Bib.Pop.Inf. Pablo A. Pizzurno,82056,1924.0,
2831,Bib.Pop. D.F.Sarmiento,82056,1943.0,hotmail
1041,Bib.Pop. Pablo A. Pizzurno,82119,1924.0,yahoo
2178,Bib.Pop. Pablo A. Pizzurno,82056,1943.0,hotmail
3936,Bib. Pop. Caja de Créditos Correa,82056,1976.0,hotmail
3817,Bib.Pop. José Pedroni,82056,1980.0,
2421,Bib.Pop. Mariano Moreno,82056,1939.0,
4070,Bib. Pop. Manuel Belgrano,82056,2002.0,yahoo
973,Bib.Pop. D.F.Sarmiento,82056,1920.0,gmail
2913,Bib.Esc. Pop. Constancio C. Vigil,82056,1973.0,outlook
3558,Bib.Pop. Amanecer,82063,1996.0,
1771,Bib.Pop. Gob. Mariano Cabal,82063,1929.0,
1083,Bib.Pop. Juan Bautista Alberdi,82063,1925.0,hotmail
2384,Bib. Pop. Villa Talleres,82063,1945.0,
463,Bib.Pop. Domingo Guzmán Silva,82063,1918.0,hotmail
455,Bib.Pop. Bartolomé Mitre,82063,1907.0,yahoo
487,Bib.Pop. Mariano Moreno,82063,1912.0,yahoo
1016,Bib.Pop.Ped. D.F.Sarmiento,82063,1915.0,santafe-conicet
2123,Bib.Pop. D.F.Sarmiento,82063,1939.0,hotmail
2331,Bib.Pop. Hogar del maestro,82063,1947.0,gmail
2444,Bib. Pop. Centro Español,82063,1943.0,gmail
2611,Bib.Pop. Mateo Booz,82063,1942.0,gmail
2772,Bib.Pop. Pablo A. Pizzurno de Santa Fe,82063,1929.0,hotmail
3639,Bib.Pop. Emilio Zola,82063,1980.0,
3934,Bib. Pop. Bica,82063,1976.0,gmail
4276,Bib.Pop. Elena Verón,82063,2006.0,
4301,Bib.Pop. Osvaldo Bayer,82063,2010.0,yahoo
4302,Bib.Pop. Santafesina,82063,2009.0,hotmail
